id,backbone,reference_image,reference_patch,option_cos_image,option_cos_patch,option_l2_image,option_l2_patch,option_cos_act_vals,option_cos_act_percs,option_l2_act_vals,option_l2_act_percs
row33_img_idx327_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/110.Geococcyx/Geococcyx_0086_104755.jpg,"[98, 40, 148, 76]",train_cropped/110.Geococcyx/Geococcyx_0091_104301.jpg,"[48, 40, 99, 109]",train_cropped/110.Geococcyx/Geococcyx_0030_104525.jpg,"[52, 89, 130, 180]",0.8654138445854187,99.83164978027344,1.2193758487701416,99.83164978027344
row33_img_idx89_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/030.Fish_Crow/Fish_Crow_0033_25915.jpg,"[89, 84, 199, 203]",train_cropped/004.Groove_billed_Ani/Groove_Billed_Ani_0051_1650.jpg,"[133, 47, 213, 115]",train_cropped/107.Common_Raven/Common_Raven_0066_101461.jpg,"[258, 0, 340, 84]",0.8572220206260681,100.0,1.0697110891342163,100.0
row33_img_idx265_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/089.Hooded_Merganser/Hooded_Merganser_0078_78959.jpg,"[168, 17, 237, 43]",train_cropped/089.Hooded_Merganser/Hooded_Merganser_0034_796762.jpg,"[203, 37, 491, 211]",train_cropped/089.Hooded_Merganser/Hooded_Merganser_0024_796779.jpg,"[146, 75, 254, 172]",0.8163855075836182,100.0,1.2383320331573486,100.0
row33_img_idx476_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/161.Blue_winged_Warbler/Blue_Winged_Warbler_0035_161741.jpg,"[92, 32, 150, 82]",train_cropped/098.Scott_Oriole/Scott_Oriole_0031_90270.jpg,"[61, 67, 162, 118]",train_cropped/096.Hooded_Oriole/Hooded_Oriole_0125_90382.jpg,"[165, 22, 218, 70]",0.803861677646637,100.0,0.7089323401451111,100.0
row33_img_idx550_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/185.Bohemian_Waxwing/Bohemian_Waxwing_0114_177621.jpg,"[0, 102, 146, 151]",train_cropped/002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,"[98, 101, 186, 159]",train_cropped/002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg,"[37, 38, 110, 90]",0.6628618836402893,98.82154846191406,0.5832329392433167,99.66329956054688
row33_img_idx149_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/050.Eared_Grebe/Eared_Grebe_0056_34098.jpg,"[60, 47, 156, 113]",train_cropped/050.Eared_Grebe/Eared_Grebe_0062_34249.jpg,"[57, 38, 144, 104]",train_cropped/050.Eared_Grebe/Eared_Grebe_0006_34347.jpg,"[107, 12, 143, 41]",0.8498752117156982,100.0,0.8436294198036194,99.83164978027344
row33_img_idx339_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/114.Black_throated_Sparrow/Black_Throated_Sparrow_0088_107220.jpg,"[48, 57, 141, 156]",train_cropped/108.White_necked_Raven/White_Necked_Raven_0059_102668.jpg,"[66, 30, 104, 69]",train_cropped/187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0039_796168.jpg,"[125, 96, 188, 187]",0.6737608313560486,96.63299560546876,0.6015249490737915,99.83164978027344
row33_img_idx523_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/176.Prairie_Warbler/Prairie_Warbler_0137_172610.jpg,"[45, 55, 135, 110]",train_cropped/172.Nashville_Warbler/Nashville_Warbler_0068_167266.jpg,"[47, 38, 102, 78]",train_cropped/169.Magnolia_Warbler/Magnolia_Warbler_0030_165782.jpg,"[75, 62, 169, 131]",0.7696207165718079,100.0,0.700079083442688,100.0
row33_img_idx133_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/045.Northern_Fulmar/Northern_Fulmar_0039_43689.jpg,"[184, 86, 302, 158]",train_cropped/199.Winter_Wren/Winter_Wren_0113_189558.jpg,"[60, 116, 117, 206]",train_cropped/196.House_Wren/House_Wren_0072_187899.jpg,"[56, 66, 164, 164]",0.7253181338310242,99.66329956054688,0.7694537043571472,100.0
row33_img_idx584_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/197.Marsh_Wren/Marsh_Wren_0141_188796.jpg,"[129, 34, 190, 97]",train_cropped/132.White_crowned_Sparrow/White_Crowned_Sparrow_0105_126818.jpg,"[28, 31, 93, 96]",train_cropped/117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0005_110911.jpg,"[0, 42, 60, 80]",0.6888073086738586,99.83164978027344,0.73953777551651,99.83164978027344
row33_img_idx518_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/175.Pine_Warbler/Pine_Warbler_0025_171110.jpg,"[156, 130, 246, 237]",train_cropped/098.Scott_Oriole/Scott_Oriole_0024_92302.jpg,"[39, 0, 247, 106]",train_cropped/047.American_Goldfinch/American_Goldfinch_0104_32540.jpg,"[246, 91, 366, 156]",0.8169541954994202,100.0,0.7154796719551086,99.83164978027344
row33_img_idx184_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/062.Herring_Gull/Herring_Gull_0048_46061.jpg,"[37, 0, 121, 93]",train_cropped/066.Western_Gull/Western_Gull_0117_44697.jpg,"[0, 0, 105, 80]",train_cropped/066.Western_Gull/Western_Gull_0093_54925.jpg,"[191, 39, 272, 102]",0.9140101075172424,100.0,0.6933448314666748,99.32659912109376
row33_img_idx289_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/097.Orchard_Oriole/Orchard_Oriole_0023_91705.jpg,"[116, 30, 169, 69]",train_cropped/136.Barn_Swallow/Barn_Swallow_0005_130591.jpg,"[37, 28, 90, 65]",train_cropped/136.Barn_Swallow/Barn_Swallow_0018_130709.jpg,"[0, 32, 111, 80]",0.8215997815132141,100.0,1.0383777618408203,100.0
row33_img_idx245_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/082.Ringed_Kingfisher/Ringed_Kingfisher_0103_72894.jpg,"[73, 39, 139, 88]",train_cropped/082.Ringed_Kingfisher/Ringed_Kingfisher_0098_73110.jpg,"[84, 53, 144, 125]",train_cropped/082.Ringed_Kingfisher/Ringed_Kingfisher_0056_72863.jpg,"[94, 54, 169, 112]",0.8994836807250977,100.0,1.286334753036499,100.0
row33_img_idx12_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/005.Crested_Auklet/Crested_Auklet_0019_794925.jpg,"[81, 29, 115, 100]",train_cropped/005.Crested_Auklet/Crested_Auklet_0063_794901.jpg,"[64, 49, 174, 136]",train_cropped/005.Crested_Auklet/Crested_Auklet_0018_1817.jpg,"[48, 74, 157, 226]",0.855411946773529,100.0,1.4575378894805908,100.0
row33_img_idx72_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/025.Pelagic_Cormorant/Pelagic_Cormorant_0017_23875.jpg,"[179, 0, 281, 63]",train_cropped/024.Red_faced_Cormorant/Red_Faced_Cormorant_0017_796323.jpg,"[53, 0, 81, 81]",train_cropped/024.Red_faced_Cormorant/Red_Faced_Cormorant_0030_796325.jpg,"[97, 57, 144, 181]",0.8024911284446716,99.83164978027344,0.7328227162361145,99.66329956054688
row33_img_idx177_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0034_44625.jpg,"[130, 53, 189, 122]",train_cropped/178.Swainson_Warbler/Swainson_Warbler_0007_174745.jpg,"[82, 38, 141, 88]",train_cropped/102.Western_Wood_Pewee/Western_Wood_Pewee_0040_795051.jpg,"[50, 31, 88, 84]",0.6739774346351624,98.6531982421875,0.5147717595100403,97.13804626464844
row33_img_idx336_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/113.Baird_Sparrow/Baird_Sparrow_0043_794555.jpg,"[43, 21, 110, 50]",train_cropped/022.Chuck_will_Widow/Chuck_Will_Widow_0050_22750.jpg,"[211, 65, 344, 147]",train_cropped/121.Grasshopper_Sparrow/Grasshopper_Sparrow_0039_115980.jpg,"[274, 58, 357, 162]",0.7895618677139282,99.49494934082033,0.5350462794303894,98.98989868164062
row33_img_idx92_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0093_795316.jpg,"[74, 18, 128, 86]",train_cropped/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0096_26204.jpg,"[94, 41, 139, 108]",train_cropped/031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0086_26188.jpg,"[37, 33, 100, 84]",0.9023171663284302,100.0,0.9467647671699524,100.0
row33_img_idx144_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0030_33615.jpg,"[251, 72, 350, 124]",train_cropped/054.Blue_Grosbeak/Blue_Grosbeak_0066_36632.jpg,"[185, 82, 275, 182]",train_cropped/054.Blue_Grosbeak/Blue_Grosbeak_0009_36992.jpg,"[51, 48, 127, 128]",0.9075602889060974,100.0,1.373113036155701,100.0
row33_img_idx375_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0074_796901.jpg,"[56, 25, 93, 65]",train_cropped/112.Great_Grey_Shrike/Great_Grey_Shrike_0076_797050.jpg,"[31, 31, 84, 71]",train_cropped/137.Cliff_Swallow/Cliff_Swallow_0088_134188.jpg,"[128, 89, 193, 141]",0.7425881028175354,99.66329956054688,0.4715476334095001,93.09764862060548
row33_img_idx137_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/046.Gadwall/Gadwall_0096_31560.jpg,"[253, 46, 346, 83]",train_cropped/046.Gadwall/Gadwall_0049_30936.jpg,"[50, 37, 128, 66]",train_cropped/046.Gadwall/Gadwall_0030_31855.jpg,"[37, 46, 108, 121]",0.8649802803993225,100.0,0.9006360769271851,99.83164978027344
row33_img_idx181_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/061.Heermann_Gull/Heermann_Gull_0102_45904.jpg,"[115, 83, 188, 249]",train_cropped/188.Pileated_Woodpecker/Pileated_Woodpecker_0105_180246.jpg,"[62, 34, 94, 92]",train_cropped/112.Great_Grey_Shrike/Great_Grey_Shrike_0076_797050.jpg,"[31, 24, 80, 66]",0.6397461891174316,99.32659912109376,0.4101921021938324,90.74073791503906
row33_img_idx366_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/123.Henslow_Sparrow/Henslow_Sparrow_0069_116832.jpg,"[78, 97, 211, 177]",train_cropped/123.Henslow_Sparrow/Henslow_Sparrow_0042_796595.jpg,"[54, 39, 104, 128]",train_cropped/123.Henslow_Sparrow/Henslow_Sparrow_0042_796595.jpg,"[51, 49, 109, 135]",0.8207616806030273,100.0,1.352913737297058,100.0
row33_img_idx154_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/052.Pied_billed_Grebe/Pied_Billed_Grebe_0058_35503.jpg,"[65, 40, 142, 83]",train_cropped/030.Fish_Crow/Fish_Crow_0083_25949.jpg,"[142, 143, 228, 215]",train_cropped/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0062_33650.jpg,"[117, 45, 204, 153]",0.7382290959358215,98.1481475830078,1.0636173486709597,99.83164978027344
row33_img_idx4_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/002.Laysan_Albatross/Laysan_Albatross_0073_927.jpg,"[128, 30, 200, 82]",train_cropped/154.Red_eyed_Vireo/Red_Eyed_Vireo_0062_157324.jpg,"[43, 33, 102, 74]",train_cropped/154.Red_eyed_Vireo/Red_Eyed_Vireo_0106_157102.jpg,"[94, 37, 157, 109]",0.7895276546478271,99.66329956054688,0.7248784303665161,100.0
row33_img_idx188_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/063.Ivory_Gull/Ivory_Gull_0067_49659.jpg,"[31, 110, 135, 168]",train_cropped/063.Ivory_Gull/Ivory_Gull_0020_49978.jpg,"[211, 37, 308, 116]",train_cropped/063.Ivory_Gull/Ivory_Gull_0061_49416.jpg,"[55, 41, 144, 123]",0.8667261600494385,100.0,1.5975348949432373,100.0
row33_img_idx214_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/072.Pomarine_Jaeger/Pomarine_Jaeger_0032_795789.jpg,"[191, 164, 268, 249]",train_cropped/072.Pomarine_Jaeger/Pomarine_Jaeger_0043_61384.jpg,"[244, 84, 350, 162]",train_cropped/072.Pomarine_Jaeger/Pomarine_Jaeger_0006_795775.jpg,"[71, 61, 189, 110]",0.7930582761764526,100.0,0.6595169305801392,99.83164978027344
row33_img_idx170_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0077_39613.jpg,"[238, 75, 345, 142]",train_cropped/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0001_39801.jpg,"[50, 34, 76, 78]",train_cropped/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0011_39207.jpg,"[93, 67, 217, 190]",0.7745075225830078,99.83164978027344,0.8626713752746582,100.0
row33_img_idx373_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/125.Lincoln_Sparrow/Lincoln_Sparrow_0128_117851.jpg,"[72, 115, 119, 165]",train_cropped/126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0004_796941.jpg,"[107, 69, 175, 168]",train_cropped/125.Lincoln_Sparrow/Lincoln_Sparrow_0058_117503.jpg,"[55, 73, 123, 121]",0.732915997505188,99.66329956054688,0.6448097229003906,99.83164978027344
row33_img_idx533_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/180.Wilson_Warbler/Wilson_Warbler_0010_175750.jpg,"[226, 0, 293, 51]",train_cropped/180.Wilson_Warbler/Wilson_Warbler_0122_175937.jpg,"[47, 0, 118, 68]",train_cropped/180.Wilson_Warbler/Wilson_Warbler_0073_175876.jpg,"[20, 23, 61, 66]",0.7211319804191589,100.0,0.7458622455596924,99.83164978027344
row33_img_idx193_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/065.Slaty_backed_Gull/Slaty_Backed_Gull_0026_53245.jpg,"[116, 117, 209, 182]",train_cropped/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0106_161523.jpg,"[125, 77, 217, 139]",train_cropped/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0006_161557.jpg,"[91, 43, 146, 78]",0.8412159085273743,99.83164978027344,1.0997360944747925,100.0
row33_img_idx56_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/019.Gray_Catbird/Gray_Catbird_0129_20987.jpg,"[202, 52, 285, 112]",train_cropped/019.Gray_Catbird/Gray_Catbird_0050_20763.jpg,"[46, 43, 111, 115]",train_cropped/019.Gray_Catbird/Gray_Catbird_0111_19550.jpg,"[32, 25, 105, 67]",0.8906452059745789,99.83164978027344,0.802303671836853,100.0
row33_img_idx408_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/138.Tree_Swallow/Tree_Swallow_0043_136878.jpg,"[93, 35, 140, 90]",train_cropped/138.Tree_Swallow/Tree_Swallow_0041_136439.jpg,"[104, 59, 181, 137]",train_cropped/138.Tree_Swallow/Tree_Swallow_0062_137426.jpg,"[21, 56, 67, 82]",0.8295707106590271,100.0,0.8449622392654419,100.0
row33_img_idx171_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/058.Pigeon_Guillemot/Pigeon_Guillemot_0059_39929.jpg,"[33, 24, 106, 56]",train_cropped/058.Pigeon_Guillemot/Pigeon_Guillemot_0014_40040.jpg,"[57, 40, 136, 105]",train_cropped/058.Pigeon_Guillemot/Pigeon_Guillemot_0092_39864.jpg,"[115, 87, 245, 153]",0.7438734173774719,99.1582489013672,0.9167578220367432,100.0
row33_img_idx270_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/091.Mockingbird/Mockingbird_0048_80441.jpg,"[47, 52, 92, 101]",train_cropped/091.Mockingbird/Mockingbird_0038_81299.jpg,"[247, 99, 396, 207]",train_cropped/091.Mockingbird/Mockingbird_0008_81226.jpg,"[80, 49, 120, 93]",0.9225797057151794,100.0,1.9195507764816284,100.0
row33_img_idx87_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/030.Fish_Crow/Fish_Crow_0001_26031.jpg,"[50, 34, 136, 83]",train_cropped/030.Fish_Crow/Fish_Crow_0038_26000.jpg,"[120, 59, 240, 157]",train_cropped/107.Common_Raven/Common_Raven_0037_101096.jpg,"[38, 89, 80, 122]",0.7459193468093872,97.81144714355467,0.7236555814743042,99.32659912109376
row33_img_idx100_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0052_27032.jpg,"[131, 74, 212, 126]",train_cropped/142.Black_Tern/Black_Tern_0055_144607.jpg,"[134, 156, 175, 218]",train_cropped/142.Black_Tern/Black_Tern_0019_144680.jpg,"[147, 145, 213, 213]",0.7632622718811035,99.83164978027344,0.7246187925338745,99.49494934082033
row33_img_idx403_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/136.Barn_Swallow/Barn_Swallow_0035_131832.jpg,"[311, 59, 432, 98]",train_cropped/024.Red_faced_Cormorant/Red_Faced_Cormorant_0056_796297.jpg,"[53, 0, 89, 115]",train_cropped/137.Cliff_Swallow/Cliff_Swallow_0088_134188.jpg,"[128, 89, 193, 141]",0.7745749950408936,99.66329956054688,0.5538118481636047,97.81144714355467
row33_img_idx351_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/118.House_Sparrow/House_Sparrow_0111_112968.jpg,"[201, 34, 275, 94]",train_cropped/118.House_Sparrow/House_Sparrow_0086_111385.jpg,"[189, 43, 280, 113]",train_cropped/142.Black_Tern/Black_Tern_0066_144541.jpg,"[182, 70, 270, 121]",0.6332920789718628,98.48484802246094,0.4847498834133148,91.75083923339844
row33_img_idx411_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/139.Scarlet_Tanager/Scarlet_Tanager_0018_138294.jpg,"[133, 33, 202, 63]",train_cropped/139.Scarlet_Tanager/Scarlet_Tanager_0120_138344.jpg,"[49, 67, 116, 137]",train_cropped/012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0057_8236.jpg,"[125, 0, 191, 35]",0.7097222805023193,99.83164978027344,0.7543206214904785,99.83164978027344
row33_img_idx160_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/054.Blue_Grosbeak/Blue_Grosbeak_0051_37065.jpg,"[43, 20, 76, 54]",train_cropped/054.Blue_Grosbeak/Blue_Grosbeak_0067_36965.jpg,"[45, 52, 90, 94]",train_cropped/054.Blue_Grosbeak/Blue_Grosbeak_0099_36828.jpg,"[0, 86, 108, 127]",0.8063058853149414,99.66329956054688,0.9203372001647948,99.83164978027344
row33_img_idx494_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/167.Hooded_Warbler/Hooded_Warbler_0001_164704.jpg,"[119, 49, 172, 79]",train_cropped/167.Hooded_Warbler/Hooded_Warbler_0058_164674.jpg,"[41, 38, 88, 97]",train_cropped/167.Hooded_Warbler/Hooded_Warbler_0003_164915.jpg,"[117, 106, 170, 156]",0.8508127927780151,100.0,0.9046095013618468,100.0
row33_img_idx180_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/061.Heermann_Gull/Heermann_Gull_0073_45714.jpg,"[51, 54, 135, 123]",train_cropped/135.Bank_Swallow/Bank_Swallow_0054_129743.jpg,"[139, 58, 211, 133]",train_cropped/137.Cliff_Swallow/Cliff_Swallow_0088_134188.jpg,"[128, 89, 193, 141]",0.6932994723320007,98.31649780273438,0.6480097770690918,98.98989868164062
row33_img_idx374_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0014_796906.jpg,"[30, 26, 70, 59]",train_cropped/126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0051_796902.jpg,"[94, 52, 141, 141]",train_cropped/126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0045_118004.jpg,"[27, 18, 64, 72]",0.7211284637451172,99.83164978027344,0.5204764008522034,99.49494934082033
row33_img_idx109_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/037.Acadian_Flycatcher/Acadian_Flycatcher_0040_795629.jpg,"[25, 32, 76, 68]",train_cropped/152.Blue_headed_Vireo/Blue_Headed_Vireo_0010_156344.jpg,"[151, 55, 252, 112]",train_cropped/152.Blue_headed_Vireo/Blue_Headed_Vireo_0062_156109.jpg,"[34, 34, 85, 66]",0.911044180393219,100.0,0.9435173869132996,99.83164978027344
row33_img_idx337_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/113.Baird_Sparrow/Baird_Sparrow_0049_787324.jpg,"[29, 31, 79, 83]",train_cropped/113.Baird_Sparrow/Baird_Sparrow_0034_794589.jpg,"[34, 30, 87, 75]",train_cropped/123.Henslow_Sparrow/Henslow_Sparrow_0096_116758.jpg,"[165, 57, 264, 105]",0.6472028493881226,97.81144714355467,0.7283105254173279,99.66329956054688
row33_img_idx99_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0001_27211.jpg,"[105, 44, 155, 107]",train_cropped/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0015_797291.jpg,"[61, 56, 134, 156]",train_cropped/034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0038_797309.jpg,"[254, 73, 365, 145]",0.8615779280662537,100.0,0.5899994969367981,100.0
row33_img_idx235_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/079.Belted_Kingfisher/Belted_Kingfisher_0082_70711.jpg,"[63, 41, 97, 75]",train_cropped/081.Pied_Kingfisher/Pied_Kingfisher_0007_72438.jpg,"[127, 73, 184, 139]",train_cropped/080.Green_Kingfisher/Green_Kingfisher_0065_71132.jpg,"[89, 46, 135, 85]",0.695040762424469,99.83164978027344,0.6213555335998535,100.0
row33_img_idx489_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0097_163750.jpg,"[63, 51, 116, 103]",train_cropped/039.Least_Flycatcher/Least_Flycatcher_0060_30214.jpg,"[142, 68, 216, 162]",train_cropped/039.Least_Flycatcher/Least_Flycatcher_0076_30117.jpg,"[67, 51, 132, 107]",0.8750157952308655,99.83164978027344,0.9083812236785888,99.66329956054688
row33_img_idx135_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/046.Gadwall/Gadwall_0077_30929.jpg,"[157, 37, 231, 65]",train_cropped/046.Gadwall/Gadwall_0049_30936.jpg,"[50, 37, 126, 67]",train_cropped/046.Gadwall/Gadwall_0030_31855.jpg,"[33, 58, 121, 123]",0.8403586149215698,100.0,1.2675215005874634,100.0
row33_img_idx251_proud-circle_proud-circle_best_clever-wildcat_clever-wildcat_best_resnet50[pretraining=inaturalist],resnet50[pretraining=inaturalist],val_cropped/084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0071_73800.jpg,"[53, 46, 128, 120]",train_cropped/064.Ring_billed_Gull/Ring_Billed_Gull_0100_52779.jpg,"[79, 0, 149, 170]",train_cropped/062.Herring_Gull/Herring_Gull_0065_48098.jpg,"[35, 30, 93, 74]",0.8917903900146484,100.0,1.5722429752349854,100.0
